1.4337,17.087
1.4135,17.29
1.3944,17.52
1.377,17.776
1.3618,18.054
1.3491,18.352
1.3389,18.665
1.3309,18.991
1.3248,19.326
1.3203,19.668
1.317,20.016
1.3147,20.367
1.313,20.722
1.3118,21.078
1.311,21.435
1.3104,21.794
1.31,22.153
1.3097,22.512
1.3095,22.872
1.3093,23.232
1.3092,23.593
1.3092,23.953
1.3091,24.313
1.3091,24.674
1.3091,25.034
1.309,25.395
1.309,25.756
1.309,26.116
1.309,26.477
1.309,26.837
1.309,27.198
1.309,27.559
1.309,27.919
1.309,28.28
1.309,28.641
1.309,29.001
1.309,29.362
1.309,29.723
1.3559,16.736
1.309,16.881
1.262,17.056
1.216,17.261
1.1725,17.493
1.133,17.752
1.0986,18.034
1.0701,18.335
1.0472,18.652
1.0294,18.98
1.0161,19.318
1.0063,19.663
0.99914,20.012
0.99402,20.365
0.99037,20.72
0.9878,21.076
0.98598,21.434
0.98471,21.793
0.98382,22.152
0.98319,22.512
0.98276,22.872
0.98245,23.232
0.98224,23.592
0.98209,23.953
0.98199,24.313
0.98191,24.674
0.98186,25.034
0.98183,25.395
0.9818,25.756
0.98179,26.116
0.98178,26.477
0.98177,26.837
0.98176,27.198
0.98176,27.559
0.98175,27.919
0.98175,28.28
0.98175,28.641
0.98175,29.001
0.98175,29.362
0.98175,29.723
0.98175,30.083
1.3093,16.566
1.2375,16.682
1.1638,16.826
1.0894,17.002
1.0164,17.208
0.94724,17.444
0.88464,17.708
0.83064,17.997
0.78621,18.305
0.75115,18.628
0.7244,18.963
0.70452,19.305
0.69002,19.653
0.67958,20.005
0.67214,20.36
0.66688,20.716
0.66317,21.074
0.66056,21.432
0.65873,21.792
0.65746,22.151
0.65656,22.511
0.65594,22.871
0.6555,23.232
0.6552,23.592
0.65499,23.953
0.65484,24.313
0.65474,24.674
0.65466,25.034
0.65461,25.395
0.65458,25.756
0.65455,26.116
0.65454,26.477
0.65453,26.837
0.65452,27.198
0.65451,27.559
0.65451,27.919
0.6545,28.28
0.6545,28.641
0.6545,29.001
0.6545,29.362
0.6545,29.723
0.6545,30.083
0.6545,30.444
1.3128,16.406
1.2187,16.491
1.1207,16.603
1.0192,16.746
0.91588,16.921
0.81362,17.13
0.71653,17.372
0.62905,17.645
0.55459,17.944
0.49454,18.263
0.44824,18.596
0.4137,18.939
0.38852,19.288
0.37044,19.641
0.35759,19.996
0.34851,20.353
0.34212,20.712
0.33765,21.071
0.33451,21.43
0.33232,21.79
0.33079,22.15
0.32972,22.511
0.32897,22.871
0.32845,23.231
0.32809,23.592
0.32783,23.952
0.32766,24.313
0.32753,24.674
0.32745,25.034
0.32739,25.395
0.32735,25.756
0.32732,26.116
0.3273,26.477
0.32728,26.837
0.32727,27.198
0.32727,27.559
0.32726,27.919
0.32726,28.28
0.32725,28.641
0.32725,29.001
0.32725,29.362
0.32725,29.723
0.32725,30.083
0.32725,30.444
1.363,16.257
1.2498,16.312
1.1314,16.392
